---- Start output ----
[06:58:17] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/col/year/2016/seasontype/2/half/1/colorado-rockies
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:19] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:58:19] Loading existing data
[06:58:19] Returned 7-1-2016's game results
[06:58:19] Scraping 7-1-2016's period data: http://espn.go.com/mlb/playbyplay?id=360701119
[06:58:20] Game url: http://espn.go.com/mlb/playbyplay?id=360701119
[06:58:20] Team1: col | Team2: lad
[06:58:20] Cur team: col | colorado-rockies
[06:58:20] Other team: lad
[06:58:20] URL: http://espn.go.com/mlb/team/schedule/_/name/col/year/2016/seasontype/2/half/1/colorado-rockies
[06:58:20] Scores: [['http://espn.go.com/mlb/team/_/name/col/colorado-rockies">COL</a>', '0', '0', '0', '0', '0', '0', '0', '0', '0'], ['http://espn.go.com/mlb/team/_/name/lad/los-angeles-dodgers">LAD</a>', '0', '0', '0', '1', '0', '0', '1', '3', '-']]
[06:58:20] Saving data to ./mlb/team_data/2016/colorado-rockies.csv
[06:58:20] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/lad/year/2016/seasontype/2/half/1/los-angeles-dodgers
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:58:21] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/lad/year/2016/seasontype/2/half/2/los-angeles-dodgers
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:21] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:58:22] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:58:22] Loading existing data
[06:58:22] Returned 7-1-2016's game results
[06:58:22] Scraping 7-1-2016's period data: http://espn.go.com/mlb/playbyplay?id=360701119
[06:58:23] Game url: http://espn.go.com/mlb/playbyplay?id=360701119
[06:58:23] Team1: col | Team2: lad
[06:58:23] Cur team: lad | los-angeles-dodgers
[06:58:23] Other team: col
[06:58:23] URL: http://espn.go.com/mlb/team/schedule/_/name/lad/year/2016/seasontype/2/half/1/los-angeles-dodgers
[06:58:23] Scores: [['http://espn.go.com/mlb/team/_/name/col/colorado-rockies">COL</a>', '0', '0', '0', '0', '0', '0', '0', '0', '0'], ['http://espn.go.com/mlb/team/_/name/lad/los-angeles-dodgers">LAD</a>', '0', '0', '0', '1', '0', '0', '1', '3', '-']]
[06:58:23] Saving data to ./mlb/team_data/2016/los-angeles-dodgers.csv
