---- Start output ----
[06:57:41] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/laa/year/2016/seasontype/2/half/1/los-angeles-angels
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:43] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:57:43] Loading existing data
[06:57:43] Returned 7-1-2016's game results
[06:57:43] Scraping 7-1-2016's period data: http://espn.go.com/mlb/playbyplay?id=360701102
[06:57:43] Game url: http://espn.go.com/mlb/playbyplay?id=360701102
[06:57:43] Team1: laa | Team2: bos
[06:57:43] Cur team: laa | los-angeles-angels
[06:57:43] Other team: bos
[06:57:44] URL: http://espn.go.com/mlb/team/schedule/_/name/laa/year/2016/seasontype/2/half/1/los-angeles-angels
[06:57:44] Scores: [['http://espn.go.com/mlb/team/_/name/laa/los-angeles-angels">LAA</a>', '0', '0', '0', '0', '0', '4', '0', '0', '0'], ['http://espn.go.com/mlb/team/_/name/bos/boston-red-sox">BOS</a>', '1', '0', '0', '1', '3', '0', '0', '0', '-']]
[06:57:44] Saving data to ./mlb/team_data/2016/los-angeles-angels.csv
[06:57:44] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/bos/year/2016/seasontype/2/half/1/boston-red-sox
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:44] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:57:44] Scraping game scores from http://espn.go.com/mlb/team/schedule/_/name/bos/year/2016/seasontype/2/half/2/boston-red-sox
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:45] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'ValueError'>, 'espn_scraper.py', 398)
[06:57:46] scrape_game_scores(): (<class 'IndexError'>, 'espn_scraper.py', 374)
[06:57:46] Loading existing data
[06:57:46] Returned 7-1-2016's game results
[06:57:46] Scraping 7-1-2016's period data: http://espn.go.com/mlb/playbyplay?id=360701102
[06:57:46] Game url: http://espn.go.com/mlb/playbyplay?id=360701102
[06:57:46] Team1: laa | Team2: bos
[06:57:46] Cur team: bos | boston-red-sox
[06:57:46] Other team: laa
[06:57:46] URL: http://espn.go.com/mlb/team/schedule/_/name/bos/year/2016/seasontype/2/half/1/boston-red-sox
[06:57:46] Scores: [['http://espn.go.com/mlb/team/_/name/laa/los-angeles-angels">LAA</a>', '0', '0', '0', '0', '0', '4', '0', '0', '0'], ['http://espn.go.com/mlb/team/_/name/bos/boston-red-sox">BOS</a>', '1', '0', '0', '1', '3', '0', '0', '0', '-']]
[06:57:46] Saving data to ./mlb/team_data/2016/boston-red-sox.csv
